type,gene,db_xref,start,end,length,strand,product
CDS,none,GI:31794607,3795344,3796507,1165,-1,POSSIBLE TRANSPOSASE
CDS,none,GI:31794608,3796996,3797841,847,-1,POSSIBLE TRANSPOSASE
CDS,gadB,GI:31794609,3798074,3799456,1384,-1,PROBABLE GLUTAMATE DECARBOXYLASE GADB
CDS,none,GI:31794610,3799494,3800915,1423,-1,hypothetical protein
CDS,none,GI:31794611,3800917,3801630,715,-1,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31794612,3801641,3802495,856,-1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,glmS,GI:31794613,3802717,3804591,1876,-1,D-fructose-6-phosphate amidotransferase
CDS,none,GI:31794614,3804613,3805089,478,1,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31794615,3805099,3805941,844,1,hypothetical protein
CDS,none,GI:31794616,3805961,3807364,1405,-1,CONSERVED HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN
CDS,none,GI:31794617,3807367,3807678,313,-1,hypothetical protein
CDS,mrsA,GI:31794618,3807726,3809072,1348,-1,PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG
CDS,rpsI,GI:31794619,3809197,3809652,457,-1,30S ribosomal protein S9
CDS,rplM,GI:31794620,3809649,3810092,445,-1,50S ribosomal protein L13
CDS,esxT,GI:31794621,3810325,3810627,304,-1,hypothetical protein
CDS,esxU,GI:31794622,3810648,3811025,379,-1,hypothetical protein
CDS,none,GI:31794623,3811018,3812232,1216,-1,HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN
CDS,none,GI:31794624,3812229,3815939,3712,-1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794625,3816053,3817456,1405,1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
CDS,none,GI:31794626,3817453,3818820,1369,1,PROBABLE SECRETED SERINE PROTEASE
CDS,none,GI:31794627,3818785,3820197,1414,-1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,cut3,GI:31794628,3820318,3821106,790,1,PROBABLE CUTINASE PRECURSOR CUT3
CDS,cut4,GI:31794629,3821153,3821833,682,1,PROBABLE CUTINASE PRECURSOR CUT4
CDS,none,GI:31794630,3822105,3823790,1687,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,truA,GI:31794631,3823752,3824522,772,-1,tRNA pseudouridine synthase A
CDS,rplQ,GI:31794632,3824590,3825132,544,-1,50S ribosomal protein L17
CDS,rpoA,GI:31794633,3825164,3826207,1045,-1,DNA-directed RNA polymerase alpha subunit
CDS,rpsD,GI:31794634,3826355,3826960,607,-1,30S ribosomal protein S4
CDS,rpsK,GI:31794635,3826969,3827388,421,-1,30S ribosomal protein S11
CDS,rpsM,GI:31794636,3827392,3827766,376,-1,30S ribosomal protein S13
CDS,rpmJ,GI:31794637,3827982,3828095,115,-1,50S ribosomal protein L36
CDS,infA,GI:31794638,3828128,3828349,223,-1,translation initiation factor IF-1
CDS,none,GI:31794639,3828603,3829460,859,1,hypothetical protein
CDS,rmlB1,GI:31794640,3829533,3830528,997,1,"PROBABLE DTDP-GLUCOSE 4,6-DEHYDRATASE RMLB1"
CDS,rmlC,GI:31794641,3830530,3831138,610,1,"PROBABLE DTDP-4-DEHYDRORHAMNOSE 3,5-EPIMERASE RMLC (DTDP-4-KETO-6-DEOXYGLUCOSE 3,5-EPIMERASE) (DTDP-L-RHAMNOSE SYNTHETASE) (THYMIDINE DIPHOSPHO-4-KETORHAMNOSE 3,5-EPIMERASE)"
CDS,none,GI:31794642,3831221,3831889,670,1,hypothetical protein
CDS,none,GI:31794643,3831660,3832613,955,1,hypothetical protein
CDS,rmlB2,GI:31794644,3832671,3833765,1096,-1,"POSSIBLE DTDP-GLUCOSE 4,6-DEHYDRATASE RMLB2"
CDS,mhpE,GI:31794645,3833769,3834779,1012,-1,4-hydroxy-2-ketovalerate aldolase
CDS,ilvB2,GI:31794646,3834840,3836498,1660,-1,PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS)
CDS,none,GI:31794647,3836504,3837037,535,-1,hypothetical protein
CDS,none,GI:31794648,3837058,3837564,508,1,hypothetical protein
CDS,bpoA,GI:31794649,3837644,3838429,787,-1,POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE)
CDS,kgtP,GI:31794650,3838709,3840058,1351,-1,PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER)
CDS,PE31,GI:31794651,3840431,3840727,298,1,PE FAMILY PROTEIN
CDS,PPE60,GI:31794652,3840764,3841945,1183,1,PE FAMILY PROTEIN
CDS,none,GI:31794653,3842158,3843459,1303,1,HYPOTHETICAL PROTEIN [FIRST PART]
CDS,none,GI:31794654,3843464,3844510,1048,1,HYPOTHETICAL TRANSMEMBRANE PROTEIN [SECOND PART]
CDS,none,GI:31794655,3844534,3845358,826,-1,CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]
CDS,none,GI:31794656,3845372,3846025,655,-1,CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]
CDS,none,GI:31794657,3846116,3846805,691,-1,PROBABLE INTEGRAL MEMBRANE PROTEIN
CDS,none,GI:31794658,3846947,3847729,784,-1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794659,3847773,3848435,664,-1,hypothetical protein
CDS,cpsA,GI:31794660,3848701,3850239,1540,1,POSSIBLE CONSERVED PROTEIN CPSA
CDS,none,GI:31794661,3850245,3851189,946,-1,short chain dehydrogenase
CDS,none,GI:31794662,3851395,3851844,451,1,hypothetical protein
CDS,lipF,GI:31794663,3851797,3852630,835,-1,PROBABLE ESTERASE/LIPASE LIPF
CDS,none,GI:31794664,3853290,3853613,325,1,hypothetical protein
CDS,none,GI:31794665,3853695,3853859,166,1,hypothetical protein
CDS,otsA,GI:31794666,3853859,3855361,1504,1,"PROBABLE ALPHA, ALPHA-TREHALOSE-PHOSPHATE SYNTHASE [UDP-FORMING] OTSA (TREHALOSE-6-PHOSPHATE SYNTHASE) (UDP-GLUCOSE-GLUCOSEPHOSPHATE GLUCOSYLTRANSFERASE) (TREHALOSEPHOSPHATE-UDP GLUCOSYLTRANSFERASE) (TREHALOSE-6-PHOSPHATE SYNTHETASE) (TREHALOSE-PHOSPHATE"
CDS,none,GI:31794667,3855513,3856091,580,1,hypothetical protein
CDS,none,GI:31794668,3856088,3856570,484,-1,CONSERVED HYPOTHETICAL MCE ASSOCIATED PROTEIN
CDS,none,GI:31794669,3856570,3857298,730,-1,CONSERVED HYPOTHETICAL MCE ASSOCIATED ALANINE AND VALINE RICH PROTEIN
CDS,mce4F,GI:31794670,3857298,3858992,1696,-1,MCE-FAMILY PROTEIN MCE4F
CDS,lprN,GI:31794671,3859003,3860157,1156,-1,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRN (MCE-FAMILY LIPOPROTEIN MCE4E)
CDS,mce4D,GI:31794672,3860154,3861509,1357,-1,MCE-FAMILY PROTEIN MCE4D
CDS,mce4C,GI:31794673,3861506,3862579,1075,-1,MCE-FAMILY PROTEIN MCE4C
CDS,mce4B,GI:31794674,3862569,3863621,1054,-1,MCE-FAMILY PROTEIN MCE4B
CDS,mce4A,GI:31794675,3863621,3864823,1204,-1,MCE-FAMILY PROTEIN MCE4A
CDS,yrbE4B,GI:31794676,3864843,3865685,844,-1,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4B
CDS,yrbE4A,GI:31794677,3865720,3866484,766,-1,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4A
CDS,fabG,GI:31794678,3866710,3867663,955,-1,3-ketoacyl-(acyl-carrier-protein) reductase
CDS,fdxD,GI:31794679,3867688,3867879,193,-1,PROBABLE FERREDOXIN FDXD
CDS,fadE26,GI:31794680,3868094,3869296,1204,1,PROBABLE ACYL-COA DEHYDROGENASE FADE26
CDS,fadE27,GI:31794681,3869321,3870442,1123,1,PROBABLE ACYL-COA DEHYDROGENASE FADE27
CDS,fadD17,GI:31794682,3870513,3872021,1510,1,acyl-CoA synthase
CDS,PE_PGRS53,GI:31794683,3872192,3876274,4084,1,PE-PGRS FAMILY PROTEIN
CDS,PE_PGRS54,GI:31794684,3876565,3880947,4384,1,PE-PGRS FAMILY PROTEIN
CDS,ilvX,GI:31794685,3881114,3882661,1549,-1,hypothetical protein
CDS,none,GI:31794686,3882658,3883494,838,-1,hypothetical protein
CDS,PE_PGRS55,GI:31794687,3883854,3889670,5818,1,PE-PGRS FAMILY PROTEIN
CDS,fadD18,GI:31794688,3889799,3890455,658,-1,PROBABLE FATTY-ACID-COA LIGASE FADD18 (FRAGMENT) (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
CDS,PE_PGRS57,GI:31794689,3890501,3893479,2980,1,PE-PGRS FAMILY PROTEIN
CDS,fadD19,GI:31794690,3894040,3895686,1648,-1,acyl-CoA synthase
CDS,echA19,GI:31794691,3895760,3896551,793,1,enoyl-CoA hydratase
CDS,none,GI:31794692,3896647,3897486,841,1,hypothetical protein
CDS,cyp142b,GI:31794693,3897541,3898122,583,-1,PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142B [SECOND PART]
CDS,cyp142a,GI:31794694,3898119,3898736,619,-1,PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142A [FIRST PART]
CDS,none,GI:31794695,3898765,3899475,712,1,hypothetical protein
CDS,none,GI:31794696,3899540,3900583,1045,-1,POSSIBLE COENZYME F420-DEPENDENT OXIDOREDUCTASE
CDS,none,GI:31794697,3900736,3901647,913,1,hypothetical protein
CDS,none,GI:31794698,3901663,3902727,1066,1,lipid-transfer protein
CDS,none,GI:31794699,3902744,3903928,1186,1,acetyl-CoA acetyltransferase
CDS,none,GI:31794700,3903970,3905001,1033,1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794701,3905015,3905539,526,-1,POSSIBLE SIDEROPHORE-BINDING PROTEIN
CDS,none,GI:31794702,3905654,3906814,1162,1,POSSIBLE OXIDOREDUCTASE
CDS,none,GI:31794703,3906820,3907269,451,1,hypothetical protein
CDS,none,GI:31794704,3907694,3908407,715,-1,hypothetical protein
CDS,none,GI:31794705,3909099,3910253,1156,-1,hypothetical protein
CDS,none,GI:31794706,3910253,3911035,784,-1,short chain dehydrogenase
CDS,none,GI:31794707,3911032,3912159,1129,-1,hypothetical protein
CDS,PPE61,GI:31794708,3912558,3913778,1222,1,PPE FAMILY PROTEIN
CDS,PPE62,GI:31794709,3913920,3915668,1750,-1,PPE FAMILY PROTEIN
CDS,none,GI:31794710,3915767,3916807,1042,-1,4-hydroxy-2-ketovalerate aldolase
CDS,none,GI:31794711,3916804,3917715,913,-1,acetaldehyde dehydrogenase
CDS,none,GI:31794712,3917726,3918511,787,-1,PROBABLE HYDRATASE
CDS,none,GI:31794713,3918584,3920275,1693,1,3-ketosteroid-delta-1-dehydrogenase
CDS,none,GI:31794714,3920277,3921137,862,1,PROBABLE DEHYDROGENASE
CDS,PPE63,GI:31794715,3921274,3922713,1441,1,PPE FAMILY PROTEIN
CDS,ltp2,GI:31794716,3922714,3923874,1162,-1,lipid-transfer protein
CDS,none,GI:31794717,3923874,3924263,391,-1,hypothetical protein
CDS,none,GI:31794718,3924260,3925195,937,-1,hypothetical protein
CDS,fadE29,GI:31794719,3925192,3926355,1165,-1,PROBABLE ACYL-COA DEHYDROGENASE FADE29
CDS,fadE28,GI:31794720,3926340,3927359,1021,-1,PROBABLE ACYL-COA DEHYDROGENASE FADE28
CDS,cyp125,GI:31794721,3927359,3928660,1303,-1,PROBABLE CYTOCHROME P450 125 CYP125
CDS,fadA5,GI:31794722,3928772,3929947,1177,1,acetyl-CoA acetyltransferase
CDS,none,GI:31794723,3930059,3930514,457,1,hypothetical protein
CDS,none,GI:31794724,3930597,3931511,916,-1,short chain dehydrogenase
CDS,none,GI:31794725,3931534,3932313,781,-1,short chain dehydrogenase
CDS,echA20,GI:31794726,3932368,3933111,745,1,enoyl-CoA hydratase
CDS,none,GI:31794727,3933111,3933989,880,1,POSSIBLE COA-TRANSFERASE (ALPHA SUBUNIT)
CDS,none,GI:31794728,3933986,3934738,754,1,POSSIBLE COA-TRANSFERASE (BETA SUBUNIT)
CDS,none,GI:31794729,3934836,3935903,1069,1,POSSIBLE OXIDOREDUCTASE
CDS,fdxB,GI:31794730,3935900,3937957,2059,1,POSSIBLE ELECTRON TRANSFER PROTEIN FDXB
CDS,none,GI:31794731,3938045,3938914,871,-1,hypothetical protein
CDS,fadA6,GI:31794732,3939019,3940179,1162,-1,acetyl-CoA acetyltransferase
CDS,none,GI:31794733,3940244,3940846,604,-1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
CDS,PPE64,GI:31794734,3941195,3942853,1660,1,PPE FAMILY PROTEIN
CDS,none,GI:31794735,3942862,3943650,790,-1,short chain dehydrogenase
CDS,fadE30,GI:31794736,3943647,3944804,1159,-1,PROBABLE ACYL-COA DEHYDROGENASE FADE30
CDS,fadD3,GI:31794737,3944852,3946375,1525,1,acyl-CoA synthase
CDS,fadE31,GI:31794738,3946376,3947509,1135,1,PROBABLE ACYL-COA DEHYDROGENASE FADE31
CDS,fadE32,GI:31794739,3947506,3948465,961,1,PROBABLE ACYL-COA DEHYDROGENASE FADE32
CDS,fadE33,GI:31794740,3948462,3949418,958,1,PROBABLE ACYL-COA DEHYDROGENASE FADE33
CDS,aspB,GI:31794741,3949415,3950581,1168,1,aspartate aminotransferase
CDS,nat,GI:31794742,3950546,3951397,853,-1,ARYLAMINE N-ACETYLTRANSFERASE NAT (ARYLAMINE ACETYLASE)
CDS,none,GI:31794743,3951382,3951648,268,-1,hypothetical protein
CDS,none,GI:31794744,3951934,3952497,565,-1,POSSIBLE OXIDOREDUCTASE
CDS,bphC,GI:31794745,3952512,3953414,904,-1,"PUTATIVE BIPHENYL-2,3-DIOL 1,2-DIOXYGENASE BPHC (23OHBP OXYGENASE) (2,3-DIHYDROXYBIPHENYL DIOXYGENASE) (2,3-DIHYDROXYBIPHENYL 1,2-DIOXYGENASE) (DHBD)"
CDS,bphD,GI:31794746,3953411,3954286,877,-1,"2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOATE HYDROLASE BPHD"
CDS,none,GI:31794747,3954301,3955485,1186,-1,POSSIBLE OXIDOREDUCTASE
CDS,hmp,GI:31794748,3955632,3956708,1078,1,POSSIBLE HEMOGLOBINE-RELATED PROTEIN HMP
CDS,none,GI:31794749,3956726,3957256,532,1,hypothetical protein
CDS,fadE34,GI:31794750,3957292,3959427,2137,-1,PROBABLE ACYL-COA DEHYDROGENASE FADE34
CDS,none,GI:31794751,3959699,3960298,601,1,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
CDS,none,GI:31794752,3960304,3961383,1081,-1,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LACI-FAMILY)
CDS,lppH,GI:31794753,3961573,3962286,715,1,POSSIBLE CONSERVED LIPOPROTEIN LPPH
CDS,none,GI:31794754,3962477,3963343,868,1,hypothetical protein
CDS,arsB2,GI:31794755,3963357,3964598,1243,1,POSSIBLE ARSENICAL PUMP INTEGRAL MEMBRANE PROTEIN ARSB2
CDS,none,GI:31794756,3964401,3965609,1210,-1,PUTATIVE TRNA/RRNA METHYLTRANSFERASE
CDS,cysS,GI:31794757,3965610,3967019,1411,-1,cysteinyl-tRNA synthetase
CDS,ispF,GI:31794758,3967084,3967563,481,-1,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
CDS,ispD,GI:31794759,3967560,3968255,697,-1,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CDS,none,GI:31794760,3968272,3968760,490,-1,PUTATIVE TRANSCRIPTION FACTOR
CDS,lpqE,GI:31794761,3969045,3969593,550,1,POSSIBLE CONSERVED LIPOPROTEIN LPQE
CDS,radA,GI:31794762,3969659,3971101,1444,1,DNA REPAIR PROTEIN RADA (DNA REPAIR PROTEIN SMS)
CDS,none,GI:31794763,3971106,3972182,1078,1,hypothetical protein
CDS,none,GI:31794764,3972183,3972977,796,-1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794765,3973086,3973709,625,-1,CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE)
CDS,mutY,GI:31794766,3973708,3974622,916,1,PUTATIVE ADENINE GLYCOSYLASE
CDS,PE_PGRS58,GI:31794767,3974619,3976373,1756,-1,PE-PGRS FAMILY PROTEIN
CDS,none,GI:31794768,3976484,3977257,775,-1,PUTATIVE HYDROLASE
CDS,TB11.2,GI:31794769,3977272,3977589,319,1,hypothetical protein
CDS,lpqF,GI:31794770,3977567,3978925,1360,1,PROBABLE CONSERVED LIPOPROTEIN LPQF
CDS,none,GI:31794771,3979072,3979899,829,1,hypothetical protein
CDS,PE_PGRS59,GI:31794772,3979813,3981291,1480,-1,PE-PGRS FAMILY PROTEIN
CDS,clpC,GI:31794773,3981399,3983945,2548,-1,PROBABLE ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPC
CDS,lsr2,GI:31794774,3984222,3984560,340,-1,PROBABLE LSR2 PROTEIN PRECURSOR
CDS,lysS,GI:31794775,3984664,3986181,1519,-1,lysyl-tRNA synthetase
CDS,none,GI:31794776,3986282,3987100,820,-1,hypothetical protein
CDS,panD,GI:31794777,3987103,3987522,421,-1,aspartate 1-decarboxylase precursor
CDS,panC,GI:31794778,3987522,3988451,931,-1,pantoate--beta-alanine ligase
CDS,none,GI:31794779,3988448,3989359,913,-1,CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN
CDS,none,GI:31794780,3989544,3990737,1195,-1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE
CDS,none,GI:31794781,3990946,3991422,478,-1,PROBABLE CONSERVED SECRETED PROTEIN
CDS,folK,GI:31794782,3991422,3991988,568,-1,"2-AMINO-4-HYDROXY-6- HYDROXYMETHYLDIHYDROPTERIDINE PYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHO"
CDS,folB,GI:31794783,3991985,3992386,403,-1,PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA)
CDS,folP1,GI:31794784,3992379,3993221,844,-1,DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1)
CDS,folE,GI:31794785,3993218,3993826,610,-1,GTP cyclohydrolase I
CDS,ftsH,GI:31794786,3993842,3996124,2284,-1,MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN)
CDS,none,GI:31794787,3996191,3996733,544,1,HYPOTHETICAL ARGININE AND PROLINE RICH PROTEIN
CDS,none,GI:31794788,3996648,3996977,331,-1,hypothetical protein
CDS,none,GI:31794789,3997011,3997172,163,-1,hypothetical protein
CDS,none,GI:31794790,3997272,3997826,556,-1,hypothetical protein
CDS,none,GI:31794791,3997942,3998253,313,-1,hypothetical protein
CDS,none,GI:31794792,3998327,3999505,1180,-1,CONSERVED HYPOTHETICAL ALANINE AND GLYCINE RICH PROTEIN
CDS,lpqG,GI:31794793,3999971,4000486,517,1,PROBABLE CONSERVED LIPOPROTEIN LPQG
CDS,hpt,GI:31794794,4000491,4001141,652,-1,hypoxanthine-guanine phosphoribosyltransferase
CDS,mesJ,GI:31794795,4001138,4002109,973,-1,POSSIBLE CELL CYCLE PROTEIN MESJ
CDS,none,GI:31794796,4002088,4003140,1054,-1,hypothetical protein
CDS,none,GI:31794797,4003137,4004522,1387,-1,hypothetical protein
CDS,ppa,GI:31794798,4004660,4005148,490,1,inorganic pyrophosphatase
CDS,none,GI:31794799,4005194,4006291,1099,-1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
CDS,none,GI:31794800,4006412,4007707,1297,1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
CDS,none,GI:31794801,4007751,4008476,727,1,PUTATIVE TRANSFERASE (POSSIBLY GLYCOSYLTRANSFERASE)
CDS,none,GI:31794802,4008473,4008817,346,1,POSSIBLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794803,4009028,4009903,877,1,hypothetical protein
CDS,galE1,GI:31794804,4009904,4010848,946,-1,UDP-GLUCOSE 4-EPIMERASE GALE1 (GALACTOWALDENASE) (UDP-GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE 4-EPIMERASE)
CDS,none,GI:31794805,4010871,4012646,1777,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31794806,4012989,4013336,349,1,PUTATIVE TRANSPOSASE
CDS,none,GI:31794807,4013721,4014221,502,1,PUTATIVE TRANSPOSASE
CDS,none,GI:31794808,4014221,4014967,748,1,transposase
CDS,none,GI:31794809,4015121,4015687,568,-1,hypothetical protein
CDS,none,GI:31794810,4015757,4016986,1231,-1,PUTATIVE TRANSPOSASE
CDS,fic,GI:31794811,4017162,4017797,637,-1,POSSIBLE CELL FILAMENTATION PROTEIN FIC
CDS,none,GI:31794812,4017808,4018002,196,-1,hypothetical protein
CDS,none,GI:31794813,4018397,4018588,193,1,hypothetical protein
tRNA,thrU,GeneID:1093373,4018602,4018674,74,-1,tRNA-Thr
CDS,none,GI:31794814,4018753,4019958,1207,-1,DNA polymerase III subunit delta
CDS,none,GI:31794815,4020044,4021693,1651,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,topA,GI:31794816,4021690,4024494,2806,-1,DNA topoisomerase I
CDS,none,GI:31794817,4024847,4025425,580,-1,hypothetical protein
CDS,cspA,GI:31794818,4025565,4025768,205,-1,PROBABLE COLD SHOCK PROTEIN A CSPA
CDS,none,GI:31794819,4026018,4028333,2317,1,PUTATIVE HELICASE
CDS,PE33,GI:31794820,4028470,4028754,286,1,PE FAMILY PROTEIN
CDS,none,GI:31794821,4029078,4030115,1039,1,hypothetical protein
CDS,PE_PGRS60,GI:31794822,4030869,4031183,316,1,PE-PGRS FAMILY-RELATED PROTEIN
CDS,PE_PGRS61,GI:31794823,4031177,4031890,715,1,PE-PGRS FAMILY-RELATED PROTEIN
CDS,none,GI:31794824,4032007,4032261,256,-1,hypothetical protein
CDS,none,GI:31794825,4032347,4032646,301,-1,hypothetical protein
CDS,none,GI:31794826,4032670,4032876,208,-1,hypothetical protein
CDS,none,GI:31794827,4032886,4033461,577,-1,POSSIBLE CONSERVED ALANINE RICH MEMBRANE PROTEIN
CDS,none,GI:31794828,4033485,4034285,802,-1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31794829,4034282,4035340,1060,-1,hypothetical protein
CDS,none,GI:31794830,4035442,4036494,1054,-1,hypothetical protein
CDS,none,GI:31794831,4036994,4037857,865,1,hypothetical protein
CDS,none,GI:31794832,4038612,4039382,772,-1,hypothetical protein
CDS,dppD,GI:31794833,4039379,4041025,1648,-1,PROBABLE DIPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DPPD
CDS,dppC,GI:31794834,4041022,4041822,802,-1,PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPC
CDS,dppB,GI:31794835,4041878,4042804,928,-1,PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPB
CDS,dppA,GI:31794836,4042806,4044431,1627,-1,PROBABLE PERIPLASMIC DIPEPTIDE-BINDING LIPOPROTEIN DPPA
CDS,acs,GI:31794837,4045139,4047094,1957,1,acetyl-coenzyme A synthetase
CDS,none,GI:31794838,4047130,4047828,700,-1,PUTATIVE PROTEASE
CDS,none,GI:31794839,4048174,4048692,520,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,ephE,GI:31794840,4048693,4049676,985,1,POSSIBLE EPOXIDE HYDROLASE EPHE (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE)
CDS,none,GI:31794841,4049669,4050862,1195,-1,PUTATIVE MEMBRANE-ASSOCIATED SERINE PROTEASE
CDS,none,GI:31794842,4050868,4051689,823,-1,hypothetical protein
CDS,none,GI:31794843,4051821,4052504,685,-1,POSSIBLE MEMBRANE-ANCHORED THIOREDOXIN-LIKE PROTEIN (THIOL-DISULFIDE INTERCHANGE RELATED PROTEIN)
CDS,nth,GI:31794844,4052504,4053241,739,-1,PROBABLE ENDONUCLEASE III NTH (DNA-(APURINIC OR APYRIMIDINIC SITE)LYASE) (AP LYASE) (AP ENDONUCLEASE CLASS I) (ENDODEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC)) (DEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC))
CDS,none,GI:31794845,4053349,4053726,379,1,POSSIBLE MEMBRANE PROTEIN
CDS,none,GI:31794846,4053825,4054499,676,1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY CRP/FNR-FAMILY)
CDS,none,GI:31794847,4054605,4055399,796,-1,PUTATIVE HYDROLASE
CDS,none,GI:31794848,4055406,4055861,457,-1,hypothetical protein
CDS,none,GI:31794849,4055877,4056038,163,-1,hypothetical protein
CDS,none,GI:31794850,4056123,4057145,1024,1,PROBABLE ANION TRANSPORTER ATPASE
CDS,none,GI:31794851,4057142,4058302,1162,1,PROBABLE ANION TRANSPORTER ATPASE
CDS,whiB4,GI:31794852,4058545,4058901,358,-1,PUTATIVE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB4
CDS,ponA2,GI:31794853,4059263,4061695,2434,1,PROBABLE BIFUNCTIONAL MEMBRANE-ASSOCIATED PENICILLIN-BINDING PROTEIN 1A/1B PONA2 (MUREIN POLYMERASE) [INCLUDES: PENICILLIN-INSENSITIVE TRANSGLYCOSYLASE (PEPTIDOGLYCAN TGASE) + PENICILLIN-SENSITIVE TRANSPEPTIDASE (DD-TRANSPEPTIDASE)]
CDS,none,GI:31794854,4061764,4062723,961,1,hypothetical protein
CDS,none,GI:31794855,4062786,4063826,1042,1,PROBABLE LYASE
tRNA,proY,GeneID:1093394,4063888,4063961,75,1,tRNA-Pro
CDS,cyp137,GI:31794856,4064642,4066072,1432,-1,PROBABLE CYTOCHROME P450 137 CYP137
CDS,none,GI:31794857,4066098,4066430,334,-1,hypothetical protein
CDS,none,GI:31794858,4066670,4066915,247,-1,hypothetical protein
CDS,none,GI:31794859,4067240,4067704,466,-1,hypothetical protein
CDS,none,GI:31794860,4067704,4069059,1357,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31794861,4069086,4069739,655,1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31794862,4069865,4070866,1003,1,hypothetical protein
CDS,moxR2,GI:31794863,4070863,4071939,1078,1,PUTATIVE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR2
